Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070936~protein K48-linked ubiquitination	15	0.7970244420828906	0.010617571836466336	UBE2H, UBE2C, AMFR, MYCBP2, CUL1, UBE2E2, NEDD4L, UBE2G2, RBX1, IFI27, UBE2Q2, TTC3, KBTBD7, RNF187, FBXO9	1787	77	19256	2.0991431623776333	1.0	0.4524652129326925	0.4475045441238517
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	50	2.6567481402763016	0.010893259739608783	ITK, DYRK2, GMFG, PRKAG2, RPS6KA4, IKBKB, RPS6KA5, CTSG, JAK2, JAK3, PRKACB, JAK1, MAP4K1, PRKCH, DAPK1, MATK, PRKCA, IRAK3, PASK, RUNX3, CDC25B, ZAP70, ILF3, LCK, PRKCQ, TNIK, SIK2, SGK1, BLK, CAMK2D, TXK, STK39, ACVR1B, PAK1, MKNK1, FYN, MARK3, SRPK2, EIF2AK3, BMX, CDC42BPA, MERTK, SRPK1, SNRK, PINK1, COPS2, AAK1, PKN2, ATM, TAF1	1787	379	19256	1.4215833201677905	1.0	0.45888846151672963	0.45385737047875047
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	9	0.4782146652497344	0.010944829626480952	CBR1, PID1, GADD45A, TSPO, CYP1B1, ROMO1, MAPK14, THBS1, DHRS4	1787	34	19256	2.8523651206425495	1.0	0.45888846151672963	0.45385737047875047
GOTERM_BP_DIRECT	GO:0030218~erythrocyte differentiation	12	0.6376195536663124	0.011111775493821665	HSPA9, ALAS2, FECH, RPS19, EPAS1, TAL1, SFXN1, AHSP, GATA3, JAK2, KLF1, CHMP5	1787	55	19256	2.3510403418629497	1.0	0.4621609663390307	0.45709399671384804
GOTERM_BP_DIRECT	GO:0050829~defense response to Gram-negative bacterium	16	0.8501594048884166	0.012182609796039849	IGHM, CD160, DEFA4, HMGB2, RNASE6, RNASE3, MPEG1, SELP, CD4, RPS19, IL23A, CTSG, ROMO1, BPI, CAMP, LTF	1787	86	19256	2.004763082208717	1.0	0.5026776851556443	0.4971665045336262
GOTERM_BP_DIRECT	GO:0002221~pattern recognition receptor signaling pathway	6	0.3188097768331562	0.012482148446284022	AIM2, CARD16, NLRC4, NLRP1, CLEC4E, NAIP	1787	16	19256	4.040850587576945	1.0	0.5052579085462613	0.4997184392661811
GOTERM_BP_DIRECT	GO:0045869~negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	6	0.3188097768331562	0.012482148446284022	APOBEC3F, APOBEC3G, TRIM28, MORC2, MPHOSPH8, APOBEC3B	1787	16	19256	4.040850587576945	1.0	0.5052579085462613	0.4997184392661811
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	33	1.7534537725823591	0.012573316474376869	RPL5, HIP1, HSP90AB1, PIK3R1, CLU, USP19, HSPD1, RASSF1, BAG5, PDCD10, RUVBL1, FLOT1, FLOT2, AHSP, CCT8, CCT7, TRIM44, CCT4, CCT3, CD74, NPM1, CRTAP, SMAD3, RPS7, TREX1, PYHIN1, TSC1, CCT6A, PDCL3, PINK1, AAK1, NAA15, TAF1	1787	229	19256	1.552815946317778	1.0	0.5052579085462613	0.4997184392661811
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	25	1.3283740701381508	0.012633877305446042	CAMK2D, DYRK2, TNKS, STK39, PRKX, RPS6KA4, IKBKB, RPS6KA5, MKNK1, MARK3, PRKACB, SRPK2, MAP4K1, PRKCH, CAMK1D, EIF2AK3, PRKCA, MAPK14, SRPK1, PINK1, PKN2, PRKCQ, ATM, SGK1, TAF1	1787	160	19256	1.683687744823727	1.0	0.5052579085462613	0.4997184392661811
GOTERM_BP_DIRECT	GO:0042159~lipoprotein catabolic process	4	0.21253985122210414	0.012853047611916864	ATM, LIPA, CTSD, LDLR	1787	6	19256	7.183734377914568	1.0	0.5062348070784528	0.5006846274278524
GOTERM_BP_DIRECT	GO:0032020~ISG15-protein conjugation	4	0.21253985122210414	0.012853047611916864	HERC5, UBE2E2, ISG15, UBE2L6	1787	6	19256	7.183734377914568	1.0	0.5062348070784528	0.5006846274278524
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	9	0.4782146652497344	0.0130621074605627	SLC4A7, CA4, SLC26A8, SLC39A6, SLC39A10, SLC39A8, RHAG, SLC4A1, SLC26A6	1787	35	19256	2.7708689743384762	1.0	0.5106007269734247	0.5050026809188978
GOTERM_BP_DIRECT	GO:0002682~regulation of immune system process	10	0.5313496280552604	0.01333077800134331	CEACAM1, ORM1, BCL6, CEACAM4, ZBTB1, ZBTB33, SIAE, PATZ1, ORM2, ZBTB2	1787	42	19256	2.5656194206837744	1.0	0.513383072807288	0.5077545220956097
GOTERM_BP_DIRECT	GO:0032733~positive regulation of interleukin-10 production	10	0.5313496280552604	0.01333077800134331	CLEC7A, IL23A, IRF4, HGF, CD28, ISG15, TIGIT, CD46, HSPD1, LILRA5	1787	42	19256	2.5656194206837744	1.0	0.513383072807288	0.5077545220956097
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	21	1.1158342189160468	0.014185121068224959	PRNP, PNPT1, PRMT1, FUS, TMEM120A, CARD9, ZBTB1, PRF1, KCNA3, NLRC4, ELAVL1, KCTD6, KCTD7, JMJD6, KCTD10, SUB1, TIFA, NLRP1, RBMX, CARD11, TGM2	1787	128	19256	1.7678721320649131	1.0	0.5344869065936403	0.5286269809010384
GOTERM_BP_DIRECT	GO:0090309~positive regulation of methylation-dependent chromatin silencing	5	0.2656748140276302	0.014289994232836315	TRIM28, ATF7IP2, PPHLN1, MORC2, MPHOSPH8	1787	11	19256	4.898000712214477	1.0	0.5344869065936403	0.5286269809010384
GOTERM_BP_DIRECT	GO:0032680~regulation of tumor necrosis factor production	5	0.2656748140276302	0.014289994232836315	CX3CR1, TREX1, UBE2J1, LTF, FOXP1	1787	11	19256	4.898000712214477	1.0	0.5344869065936403	0.5286269809010384
GOTERM_BP_DIRECT	GO:0045063~T-helper 1 cell differentiation	5	0.2656748140276302	0.014289994232836315	SEMA4A, IL4R, LEF1, STAT4, IL18R1	1787	11	19256	4.898000712214477	1.0	0.5344869065936403	0.5286269809010384
GOTERM_BP_DIRECT	GO:0035458~cellular response to interferon-beta	8	0.4250797024442083	0.014705184001260264	AIM2, PNPT1, STAT1, IRF1, TREX1, PYHIN1, CAPN2, UBE2G2	1787	29	19256	2.9725797425853386	1.0	0.546087511589658	0.5401004009605734
GOTERM_BP_DIRECT	GO:0007005~mitochondrion organization	18	0.9564293304994688	0.014899543779097751	FIS1, PNPT1, PID1, AGTPBP1, MTX1, PARP1, EPAS1, VPS13C, MTX3, CHCHD10, LIPA, RAB32, SUPV3L1, PINK1, LONP1, LETMD1, FXN, SLC25A36	1787	104	19256	1.8650079634970513	1.0	0.5476991721657852	0.5416943918592936
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	22	1.1689691817215728	0.014959277254768512	CX3CR1, CD40, PID1, NFATC1, RORA, CIB1, GATA3, MAPK14, PRPF8, THBS1, ZFP36L2, FCAR, KLF2, FOXP1, IKBKB, TCL1A, CCL5, CYP1B1, CHI3L1, CD58, GBP1, CAMP	1787	137	19256	1.7303885727823414	1.0	0.5476991721657852	0.5416943918592936
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	34	1.8065887353878853	0.0151284393411215	NFIX, LEF1, SLC40A1, DDX21, GATA3, ADRB2, PIK3R1, GATA2, ETS1, PLAC8, ABLIM3, POLR2B, JAK2, POLR2K, BCL9L, SUPT16H, SMARCC2, PARP1, BCL11B, NFATC2, GTF2F1, MAPK14, KLF4, TFDP1, MAF, BCL6, TAL1, NFX1, IRF1, COPS2, CD28, TAF4, RBMX, TAF1	1787	241	19256	1.520209349683166	1.0	0.5500192736677669	0.5439890565877396
GOTERM_BP_DIRECT	GO:0051179~localization	9	0.4782146652497344	0.015463886587494936	PAK1, CPSF6, ANXA1, BLOC1S1, ANK3, TGFBI, HNRNPA1, ANK1, SRRM1	1787	36	19256	2.693900391717963	1.0	0.5583107386693483	0.5521896168951317
GOTERM_BP_DIRECT	GO:0050730~regulation of peptidyl-tyrosine phosphorylation	7	0.37194473963868224	0.016019964649327756	PRNP, PDCL3, BST1, NCL, PDGFC, LONP1, FYN	1787	23	19256	3.2795309116566504	1.0	0.5704643576154452	0.5642099878550912
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	7	0.37194473963868224	0.016019964649327756	IKBKB, PAK1, KLRK1, CLEC7A, KLRD1, FYN, KLRC1	1787	23	19256	3.2795309116566504	1.0	0.5704643576154452	0.5642099878550912
GOTERM_BP_DIRECT	GO:0042119~neutrophil activation	6	0.3188097768331562	0.016357968465076422	IL18RAP, ANXA1, CCL5, CTSG, CAMP, FCAR	1787	17	19256	3.8031534941900658	1.0	0.578537945917907	0.5721950601865508
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	22	1.1689691817215728	0.0174162790885843	PTGER4, CD96, HPGD, IL10RA, HMGB2, LY96, ADM, IRAK3, MPO, FOXP1, SELP, CD6, SLPI, GJB6, ALPL, CCR7, JAK2, TRIB1, ELANE, S100A8, IDO1, HNRNPA0	1787	139	19256	1.7054908954761208	1.0	0.6118056417672282	0.605098020766895
GOTERM_BP_DIRECT	GO:0060339~negative regulation of type I interferon-mediated signaling pathway	7	0.37194473963868224	0.019724371515772717	CNOT7, STAT2, OAS3, TREX1, METTL3, ISG15, SAMHD1	1787	24	19256	3.142883790337623	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0060255~regulation of macromolecule metabolic process	7	0.37194473963868224	0.019724371515772717	TOP2A, CDKN1C, TRAP1, TOP2B, HSP90AB1, TRRAP, HSP90B1	1787	24	19256	3.142883790337623	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0016045~detection of bacterium	5	0.2656748140276302	0.019886188770090105	CD1D, NLRC4, PGLYRP1, HLA-DRB1, NAIP	1787	12	19256	4.489833986196605	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	19	1.0095642933049946	0.02056744053219938	MAP2K3, MEF2A, DUSP5, MEF2C, DUSP6, RBX1, SETX, ITPKB, PPP1CB, PPP1CC, BANK1, MYC, PEA15, NF2, TNIK, CCR5, FGF13, MAP3K4, MAP2K6	1787	116	19256	1.7649692221600446	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0045663~positive regulation of myoblast differentiation	10	0.5313496280552604	0.020632991682068315	SMARCE1, MEF2C, SMARCC1, BTG1, SMARCC2, PHF10, ACTL6A, MAPK14, ARID1B, SMARCA4	1787	45	19256	2.3945781259715226	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	12	0.6376195536663124	0.02082073688009173	GZMM, RPS19, GNLY, DEFA4, GZMA, PRF1, GZMB, S100A12, ROMO1, PGLYRP1, GZMH, LTF	1787	60	19256	2.1551203133743706	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	12	0.6376195536663124	0.02082073688009173	SMARCE1, SOCS3, SMARCC1, SMARCC2, HSP90AB1, PHF10, ACTL6A, LEF1, NF2, JAK2, ARID1B, SMARCA4	1787	60	19256	2.1551203133743706	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0042590~antigen processing and presentation of exogenous peptide antigen via MHC class I	4	0.21253985122210414	0.02095406152374827	MFSD6, FCER1G, FCGR1A, MPEG1	1787	7	19256	6.157486609641059	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0001878~response to yeast	4	0.21253985122210414	0.02095406152374827	CLEC7A, PTX3, MPO, ELANE	1787	7	19256	6.157486609641059	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0000054~ribosomal subunit export from nucleus	4	0.21253985122210414	0.02095406152374827	NPM1, LSG1, TSC1, ABCE1	1787	7	19256	6.157486609641059	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0050688~regulation of defense response to virus	4	0.21253985122210414	0.02095406152374827	SPN, HERC5, TRAF3, TSPAN32	1787	7	19256	6.157486609641059	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0001816~cytokine production	4	0.21253985122210414	0.02095406152374827	NFATC2IP, NFATC3, NFATC2, NFATC1	1787	7	19256	6.157486609641059	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0051642~centrosome localization	6	0.3188097768331562	0.020957156492757464	IFT20, SUN2, SUN1, NDE1, SYNE2, NUBP1	1787	18	19256	3.591867188957284	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0032930~positive regulation of superoxide anion generation	6	0.3188097768331562	0.020957156492757464	ITGAM, CLEC7A, GSTP1, HVCN1, ELAVL1, CD177	1787	18	19256	3.591867188957284	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0002753~cytoplasmic pattern recognition receptor signaling pathway	6	0.3188097768331562	0.020957156492757464	IFIH1, TRAF3IP3, TIFA, DHX58, ALPK1, IPO5	1787	18	19256	3.591867188957284	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0034113~heterotypic cell-cell adhesion	8	0.4250797024442083	0.021063036931802837	CD2, ITGAM, ITGA4, ITGB3, ITGA7, ITGB7, CD1D, CD58	1787	31	19256	2.7808004043540264	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:1990830~cellular response to leukemia inhibitory factor	18	0.9564293304994688	0.021067784038608248	EIF4A2, PCOLCE2, TFRC, RNMT, HNRNPU, KLF4, SRM, NELL2, SOCS3, BCLAF1, RPS16, KLF5, RNF125, PDCD10, SPOCK2, NCL, JARID2, GCLM	1787	108	19256	1.795933594478642	1.0	0.6638267225256017	0.6565487607668098
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	13	0.6907545164718385	0.021510898507886712	PTGER4, ITK, BTN3A1, TXK, CARD9, CRTAM, IRAK3, AGPAT2, BATF, CLEC5A, FLOT1, CD28, CLEC4E	1787	68	19256	2.060041476019619	1.0	0.6737057912198977	0.6663195188406836
GOTERM_BP_DIRECT	GO:0042149~cellular response to glucose starvation	11	0.5844845908607864	0.022296568650145555	SH3GLB1, SLC7A5, SESN3, SLC2A1, BCL2, EIF2AK3, UPP1, FOXO3, HNRNPA1, ITFG2, CPEB4	1787	53	19256	2.2364456082186863	1.0	0.6941309006712978	0.6865206946050805
GOTERM_BP_DIRECT	GO:1902459~positive regulation of stem cell population maintenance	10	0.5313496280552604	0.023606787644694597	SMARCE1, SMARCC1, RBBP4, PHF10, ACTL6A, DPF2, RBBP7, OGT, SAP30, SMARCA4	1787	46	19256	2.34252207975475	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0016973~poly(A)+ mRNA export from nucleus	7	0.37194473963868224	0.023970538559141042	NUP93, DDX19A, PCID2, ENY2, NXT1, NUP133, THOC2	1787	25	19256	3.0171684387241187	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0030099~myeloid cell differentiation	7	0.37194473963868224	0.023970538559141042	CDKN1C, SNRK, ZBTB16, CLEC5A, IRF8, PRKX, LIPA	1787	25	19256	3.0171684387241187	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0000413~protein peptidyl-prolyl isomerization	7	0.37194473963868224	0.023970538559141042	FKBP1B, PPIF, PPIE, PPWD1, PPIH, FKBP5, NKTR	1787	25	19256	3.0171684387241187	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0021817~nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration	3	0.1594048884165781	0.024201390224014206	SUN2, SUN1, SYNE2	1787	3	19256	10.775601566871853	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0046649~lymphocyte activation	3	0.1594048884165781	0.024201390224014206	SLC39A6, LAX1, SLAMF1	1787	3	19256	10.775601566871853	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0002448~mast cell mediated immunity	3	0.1594048884165781	0.024201390224014206	NDST2, SPON2, SERPINB9	1787	3	19256	10.775601566871853	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0045058~T cell selection	3	0.1594048884165781	0.024201390224014206	CD74, CD4, CD1D	1787	3	19256	10.775601566871853	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0002292~T cell differentiation involved in immune response	3	0.1594048884165781	0.024201390224014206	CLEC4D, FCER1G, CLEC4E	1787	3	19256	10.775601566871853	1.0	0.7149035669014197	0.707065616658415
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	39	2.0722635494155153	0.025084544312223796	TOP2A, DYRK2, OGG1, ZBTB1, CIB1, SAMHD1, ZBTB4, FOXO1, ZBTB40, BBC3, POLB, PAK1, BCLAF1, RASSF1, MYC, NAE1, MORC2, IER3, ATMIN, PARP1, ZBTB38, METTL3, RPA1, UBE2E2, NFATC2, BAZ1B, FANCF, FOXP1, BATF, RBX1, SETX, RAD50, AIM2, BCL6, POLE3, BCL2, ATM, SGK1, TAF1	1787	296	19256	1.4197583145540615	1.0	0.7368053439505735	0.7287272703585014
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	15	0.7970244420828906	0.026385883483445297	CD40, PLEKHA1, CD160, PRR5L, GATA3, PIK3R1, MERTK, PIK3C2B, SETX, FLCN, FCGR3A, BANK1, C1QBP, CD28, THEM4	1787	86	19256	1.8794653895706717	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	13	0.6907545164718385	0.026510516410213916	ANXA1, ANXA3, GATA2, ITGAL, MERTK, JMJD6, CEACAM4, ELMO1, IRF8, LDLR, ELANE, SLAMF1, CDC42SE2	1787	70	19256	2.001183148133344	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:0040015~negative regulation of multicellular organism growth	5	0.2656748140276302	0.026656835828343238	PLAC8, BBS2, PTCH1, ADRB2, FXN	1787	13	19256	4.144462141104558	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:0002357~defense response to tumor cell	5	0.2656748140276302	0.026656835828343238	ABI3, DAPK1, PRF1, TNFRSF10B, KLF4	1787	13	19256	4.144462141104558	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:2000318~positive regulation of T-helper 17 type immune response	5	0.2656748140276302	0.026656835828343238	CLEC7A, IL23A, CARD9, PRKCQ, JAK2	1787	13	19256	4.144462141104558	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:1903238~positive regulation of leukocyte tethering or rolling	5	0.2656748140276302	0.026656835828343238	SELP, FUT7, ITGA4, GP1BA, ELANE	1787	13	19256	4.144462141104558	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:0032780~negative regulation of ATPase activity	5	0.2656748140276302	0.026656835828343238	OXA1L, PXK, PPIF, TSC1, LTF	1787	13	19256	4.144462141104558	1.0	0.7532004862584591	0.7449426621159833
GOTERM_BP_DIRECT	GO:0060337~type I interferon signaling pathway	10	0.5313496280552604	0.02687364496941076	IFIH1, HDAC4, IFI27, TRAF3, STAT1, OAS2, STAT2, TREX1, AZI2, JAK1	1787	47	19256	2.2926811844408195	1.0	0.7552220551133326	0.7469420672038385
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	11	0.5844845908607864	0.02828678799760746	PTGER4, SUN1, ITGAM, STAT1, PTCH1, CAPN2, TXNIP, CHI3L1, RETN, MPO, THBS1	1787	55	19256	2.1551203133743706	1.0	0.7829371890688434	0.7743533422181174
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	9	0.4782146652497344	0.028292343654942008	MOAP1, CASP8AP2, SORT1, DDX47, DAPK1, BCL2, HMGB2, TNFRSF10B, PIK3R1	1787	40	19256	2.424510352546167	1.0	0.7829371890688434	0.7743533422181174
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	16	0.8501594048884166	0.028311635226955675	AKNA, ANXA1, IL1R1, TREX1, STK39, NR1D2, FOXP1, BST1, PSMA6, BCL6, NLRP1, CARD16, JAK2, LETMD1, MGLL, BIRC3	1787	95	19256	1.814838158631049	1.0	0.7829371890688434	0.7743533422181174
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	22	1.1689691817215728	0.02856659119459574	BEX4, ANXA1, PID1, STAT1, STAT2, HP1BP3, CIB1, PRDM1, CLU, PTGS1, CHST11, BCL6, TAL1, MAFG, STAT4, TSPO, EMILIN2, TXNIP, SGK1, SOS1, IER5, PF4	1787	146	19256	1.6237207840491834	1.0	0.7858079768291178	0.777192655675192
GOTERM_BP_DIRECT	GO:2000353~positive regulation of endothelial cell apoptotic process	7	0.37194473963868224	0.028786971732075443	CD40, ITGA4, CD160, PDCD4, PLCG1, FOXO3, THBS1	1787	26	19256	2.901123498773191	1.0	0.7877024528161064	0.7790663612964839
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	12	0.6376195536663124	0.029039394065354683	RBM15B, ENY2, NUP107, NXT1, NUP133, YTHDC1, NCBP2, TPR, THOC1, THOC2, NUP160, AGFG1	1787	63	19256	2.052495536547019	1.0	0.7904492656847067	0.7817830590788155
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	10	0.5313496280552604	0.030446421718138487	SPN, CD86, CR1, ARG1, PDE5A, VSIG4, HLA-DRB1, MAD1L1, TSPAN32, IDO1	1787	48	19256	2.2449169930983026	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	31	1.647183846971307	0.03050259855304465	ENY2, MEAF6, PHF20, SATB1, TRRAP, ZMYND8, HMGB2, EHMT1, HNRNPU, CHD3, HTATSF1, MLLT6, HMGN4, TRIM28, SPIN1, HMG20A, JAK2, HMGN3, BANP, CBX7, BRD1, UTP3, RPA1, MSL3, RBL2, ZZZ3, HAT1, PADI4, ZMYND11, OGT, FAM50B	1787	227	19256	1.4715579232291955	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0034475~U4 snRNA 3'-end processing	4	0.21253985122210414	0.031244945860502884	EXOSC6, EXOSC4, EXOSC9, EXOSC8	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0071051~polyadenylation-dependent snoRNA 3'-end processing	4	0.21253985122210414	0.031244945860502884	EXOSC6, EXOSC4, EXOSC10, PARN	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:2000556~positive regulation of T-helper 1 cell cytokine production	4	0.21253985122210414	0.031244945860502884	IL1R1, TBX21, IL18R1, SLAMF1	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:2000510~positive regulation of dendritic cell chemotaxis	4	0.21253985122210414	0.031244945860502884	C1QBP, CCR7, CCR6, SLAMF1	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0001915~negative regulation of T cell mediated cytotoxicity	4	0.21253985122210414	0.031244945860502884	CEACAM1, KLRD1, KLRC1, IL7R	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0046632~alpha-beta T cell differentiation	4	0.21253985122210414	0.031244945860502884	ANXA1, BCL11B, RPL22, ADA	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0002314~germinal center B cell differentiation	4	0.21253985122210414	0.031244945860502884	POU2AF1, IRF8, ITFG2, ADA	1787	8	19256	5.387800783435926	1.0	0.8122123676437725	0.8033075580735292
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	9	0.4782146652497344	0.03239053354495071	PCID2, YTHDC1, APEX1, PABPC4, KHSRP, PRKCA, PUM1, ZC3H14, ZFP36L2	1787	41	19256	2.3653759537035772	1.0	0.8378029049761131	0.8286175297917241
GOTERM_BP_DIRECT	GO:0034198~cellular response to amino acid starvation	10	0.5313496280552604	0.03433711756490279	SH3GLB1, FLCN, SEH1L, PRKCH, WDR59, SESN3, NPRL2, EIF2AK3, GPR155, ITFG2	1787	49	19256	2.1991023605860924	1.0	0.8794023360587665	0.8697608794026116
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	10	0.5313496280552604	0.03433711756490279	IL1RN, PDCD7, ANXA3, BCKDHB, BCL2, ADAM9, ALPL, ADM, PTGDS, TYMS	1787	49	19256	2.1991023605860924	1.0	0.8794023360587665	0.8697608794026116
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	13	0.6907545164718385	0.03552151483904972	CASP8AP2, HIP1, SMAD3, EIF2AK3, RPS27L, NLRC4, HSPD1, BBC3, FAM162A, LCK, NLRP1, JAK2, S100A8	1787	73	19256	1.9189427447853984	1.0	0.9046075789673407	0.8946897809290374
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	12	0.6376195536663124	0.03566927364652911	GBP5, ORM1, AIM2, SMAD3, CLEC7A, CARD16, NLRC4, NLRP1, JAK2, ORM2, NAIP, LILRA5	1787	65	19256	1.989341827730188	1.0	0.9046075789673407	0.8946897809290374
GOTERM_BP_DIRECT	GO:2000781~positive regulation of double-strand break repair	9	0.4782146652497344	0.036875181907705654	SMARCE1, SMARCC1, SMARCC2, PHF10, MGMT, ACTL6A, DPF2, ARID1B, SMARCA4	1787	42	19256	2.3090574786153972	1.0	0.9261549311022305	0.9160008955044563
GOTERM_BP_DIRECT	GO:0032728~positive regulation of interferon-beta production	9	0.4782146652497344	0.036875181907705654	IFIH1, OAS2, RIOK3, IRF1, OAS3, FLOT1, HMGB2, ISG15, TRIM56	1787	42	19256	2.3090574786153972	1.0	0.9261549311022305	0.9160008955044563
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	10	0.5313496280552604	0.038556776557415975	CAMK1D, FCER1G, CLEC7A, IL2RB, SIRPG, PTX3, GATA2, FCGR1A, MERTK, LYAR	1787	50	19256	2.1551203133743706	1.0	0.9637340448173348	0.9531680050876584
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	8	0.4250797024442083	0.03901185258973929	RPL5, NPM1, EBNA1BP2, NIP7, RPL14, RRS1, SDAD1, RSL24D1	1787	35	19256	2.4629946438564234	1.0	0.970443165617486	0.959803569456648
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	31	1.647183846971307	0.039255423514542566	RNF11, CUL1, UBR4, NEDD4L, UBE2L6, FBXO21, CCAR1, HERC5, NUB1, RNF114, CDC23, FEM1C, NAE1, UBE2H, UBE2C, AMFR, SIAH2, WWP1, UBE2G2, KCTD6, RBX1, RNF144A, RNF144B, PSMA6, PINK1, RNF125, KCTD10, KLHL8, TTC3, TRIM58, TAF1	1787	232	19256	1.4398433128147732	1.0	0.9718521278671752	0.9611970843417993
GOTERM_BP_DIRECT	GO:0080111~DNA demethylation	6	0.3188097768331562	0.03948593111540841	EOMES, FTO, APOBEC3F, APOBEC3G, APEX1, APOBEC3B	1787	21	19256	3.0787433048205295	1.0	0.9729258571990914	0.9622590416845024
